fund_id,fund_name,parent_company,fund_size,greatstone_return_rating,greatstone_risk_rating,fund_ratio_net_annual_expense,10_years_return_mean_annual_fund,10_years_return_fund,3_years_return_mean_annual_fund,fund_return_3years,2012_fund_return,aaa_rating,10_years_beta_category,3_years_return_mean_annual_category,5_years_alpha_fund,10_years_alpha_fund,10yrs_sharpe_ratio_fund,3_years_alpha_fund,cash_percent_of_portfolio,10_years_beta_fund,10_years_return_mean_annual_category,5yrs_sharpe_ratio_fund,3yrs_sharpe_ratio_fund,2016_return_fund,2010_return_fund,yield,portfolio_energy_allocation,aa_rating,portfolio_property_allocation,5_years_return_mean_annual_fund,5_years_return_fund,portfolio_financial_services,stock_percent_of_portfolio,b_rating,portfolio_cyclical_consumer_allocation,2016_return_category,below_b_rating,2017_return_fund,return_ytd,ytd_return_fund,fund_return_3months,2014_return_fund,pb_ratio,1_year_return_fund,portfolio_tech_allocation,10years_fund_std,portfolio_healthcare_allocation,portfolio_others,2010_return_category,years_down,3_years_return_category,5_years_beta_category,2018_return_fund,greatstone_rating
741644d2-dea0-4db3-914f-db3360c1fcaa,Eaton Vance Ohio Municipal Income Fund Class I,Eaton Vance,Medium,5.0,4.0,0.65,0.44,5.27,0.23,2.72,10.27,8.74,0.01,0.0,0.09,-1.1,0.87,-0.03,2.35,1.4,0.0,0.96,0.4,0.67,,3.22,0.0,63.33,0.0,0.33,3.99,0.0,0.0,0.0,0.0,0.28,0.0,4.74,3.35,3.35,3.35,11.27,0.0,6.06,0.0,5.56,0.0,0.0,1.17,1.0,2.06,0.01,1.07,5
90764734-aa68-4f18-aff7-70087f0366d9,Rational Tactical Return Fund Class C,Rational Funds,,2.0,1.0,3.03,0.41,3.74,0.54,6.08,,0.0,0.0,0.0,-7.54,-8.53,0.28,3.53,72.23,0.85,0.0,-0.36,0.51,,,0.0,0.0,0.0,0.0,-0.28,-3.96,0.0,0.0,0.0,0.0,5.45,0.0,3.02,2.03,2.03,2.03,,0.0,9.1,0.0,15.61,0.0,0.0,,,4.93,0.0,8.62,2
67cc3072-445c-4866-be9d-0ec5b2199488,Nuveen Mid Cap Value Fund Class R3,Nuveen,Medium,3.0,3.0,1.42,1.12,13.01,0.83,9.47,9.66,0.0,0.01,0.01,-4.97,-4.31,0.86,-5.14,2.2,1.14,0.01,0.48,0.65,15.51,20.19,0.0,6.65,0.0,16.75,0.61,6.57,18.33,97.79,0.0,10.72,18.06,0.0,18.88,12.2,12.2,12.2,9.18,1.92,-0.3,9.27,15.17,7.59,0.0,21.92,5.0,8.55,0.01,-13.13,3
d66c12cf-88a4-44ed-a115-8bcc6492f99f,Guggenheim RBP Dividend Fund Class I,Guggenheim Investments,Large,5.0,2.0,0.97,,0.0,0.89,10.47,18.22,0.0,0.01,0.01,-1.75,,,-2.78,0.15,,0.01,0.68,0.82,12.74,,2.88,8.67,0.0,2.86,0.71,8.12,18.19,99.85,0.0,9.74,18.06,0.0,19.11,13.02,13.02,13.02,11.64,1.92,5.52,13.05,,9.33,0.0,,2.0,8.55,0.01,-7.25,5
d32f27ae-b9b1-4168-8d97-9d01c845cab2,Voya GNMA Income Fund Class I,Voya,Large,5.0,1.0,0.65,0.27,3.27,0.15,1.75,3.15,100.0,0.01,0.0,0.59,0.73,1.34,0.0,1.62,0.62,0.0,0.94,0.24,1.83,6.52,2.71,0.0,0.0,0.0,0.21,2.48,0.0,0.0,0.0,0.0,0.89,0.0,1.94,2.06,2.06,2.06,5.23,0.0,4.16,0.0,2.06,0.0,0.0,5.66,1.0,0.98,0.01,1.03,5
3da51b50-759c-4015-8110-185d43353281,American Funds New World Fund Class R-1,American Funds,Large,3.0,1.0,1.78,0.82,9.15,0.86,10.24,18.83,0.0,0.01,0.01,1.15,1.12,0.64,2.56,8.43,0.89,0.01,0.29,0.87,3.09,16.37,0.1,6.98,0.0,1.25,0.35,3.56,16.75,87.43,0.0,13.74,8.47,0.0,31.52,13.53,13.53,13.53,-4.38,2.32,-2.25,23.06,14.56,9.73,0.0,19.26,5.0,9.11,0.01,-12.97,4
597a5ecd-5161-49b3-997f-66601dd66c58,Voya Russell Large Cap Value Index Portfolio Class S,Voya,Large,3.0,3.0,0.64,,0.0,0.86,10.24,16.11,0.0,0.01,0.01,-2.69,,,-1.71,1.14,,0.01,0.63,0.87,15.3,11.13,2.0,10.86,0.0,0.67,0.64,7.34,24.63,98.86,0.0,4.71,14.81,0.0,13.19,10.68,10.68,10.68,12.21,1.82,6.4,9.87,,19.8,0.0,13.66,2.0,10.01,0.01,-6.85,3
ec30bbce-36e1-4e2b-83ab-b046b135ea9e,Goldman Sachs Dynamic Global Equity Fund Investor Class,Goldman Sachs,Large,3.0,3.0,0.58,1.05,12.23,0.88,10.48,17.35,0.0,0.01,0.01,4.17,4.12,0.86,2.89,8.43,0.86,0.01,0.57,0.89,7.01,12.89,2.62,6.63,0.0,9.06,0.59,6.67,17.09,91.36,0.0,11.66,5.54,0.0,26.35,11.98,11.98,11.98,3.27,1.72,-0.96,16.74,14.17,11.48,0.22,13.74,3.0,9.96,0.01,-11.18,3
56b2641d-2614-4db9-b764-530294239473,RMB Fund Class I,RMB Funds,Large,2.0,2.0,1.04,1.22,14.76,1.25,15.3,,0.0,0.01,0.01,-1.65,-0.49,1.09,1.07,3.04,0.97,0.01,0.71,1.16,,,0.0,6.21,0.0,0.0,0.82,9.43,17.67,96.96,0.0,7.56,,0.0,,17.71,17.71,17.71,,2.99,14.38,27.37,13.09,20.49,0.0,,1.0,15.35,0.01,-2.62,2
f4daae2f-4b07-46ee-ab47-a4806c946714,Voya Solution 2060 Portfolio Class S,Voya,Large,1.0,4.0,1.12,,0.0,0.78,9.21,,64.67,0.0,0.0,,,,-2.34,1.94,,0.0,,0.82,6.56,,0.95,5.75,4.22,6.1,,0.0,17.12,87.45,2.89,12.93,7.81,1.49,21.81,11.56,11.56,11.56,,2.05,0.71,17.65,,11.89,0.33,,1.0,4.94,0.01,-10.6,1
24cee5b1-c753-4efe-b08d-ee9fd57cbc0c,Franklin Strategic Mortgage Fund Class A1,Franklin Templeton Investments,Medium,3.0,2.0,0.76,0.4,4.82,0.16,1.91,6.06,82.82,0.01,0.0,0.37,1.9,1.64,0.06,3.48,0.73,0.0,0.82,0.28,1.67,11.39,3.62,0.0,4.37,0.0,0.21,2.54,0.0,0.0,1.28,0.0,3.23,1.11,2.92,2.21,2.21,2.21,6.7,0.0,3.85,0.0,2.6,0.0,0.0,7.72,2.0,2.37,0.01,0.37,3
798afb09-63fe-4846-a3a0-ad0f58d07890,Russell Investments Emerging Markets Fund Class M,Russell,Large,3.0,3.0,1.25,0.9,9.39,0.87,10.01,,0.0,0.01,0.01,0.38,-0.17,0.54,1.49,4.4,1.13,0.01,0.21,0.69,,,1.71,7.92,0.0,3.24,0.33,2.83,28.97,93.34,0.0,9.07,,0.0,,10.29,10.29,10.29,,1.29,-10.79,20.8,19.21,2.23,1.49,,1.0,9.11,0.01,-16.62,3
010a756b-4c1c-45ae-a765-620dd927713a,Goldman Sachs Target Date 2040 Portfolio Institutional Shares,Goldman Sachs,Large,3.0,1.0,0.27,0.94,11.32,0.7,8.46,,0.0,0.01,0.01,0.7,0.34,1.12,-0.82,3.64,1.16,0.01,0.78,0.96,,,1.93,4.0,0.0,6.85,0.56,6.62,15.13,76.95,0.0,12.9,7.95,0.0,15.44,10.89,10.89,10.89,,2.05,4.93,17.64,9.62,11.99,0.03,,1.0,9.54,0.01,-6.19,3
4585243d-e09a-4964-b677-854fec90ada8,Ivy Natural Resources Fund Class B,Ivy Funds,Large,1.0,4.0,2.89,0.31,0.99,0.21,1.13,-0.53,0.0,0.01,0.01,-14.3,-12.93,0.14,-8.98,1.5,1.36,0.01,-0.38,0.07,22.47,15.99,0.0,65.8,0.0,0.0,-0.53,-7.78,0.0,97.47,0.0,0.0,26.69,0.0,1.7,12.1,12.1,12.1,-14.08,1.93,-10.61,0.0,23.45,0.0,1.03,18.06,7.0,8.01,0.01,-24.79,1
4feed1ed-5d20-4d74-8555-5fb21890ef91,American Beacon Bridgeway Large Cap Growth Fund Investor Class,American Beacon,Large,3.0,4.0,1.19,1.34,16.16,1.17,13.94,,0.0,0.01,0.01,0.44,-0.48,1.1,-1.28,2.14,1.06,0.01,0.88,0.96,,,0.08,1.3,0.0,3.62,1.0,11.8,9.72,97.86,0.0,18.0,3.23,0.0,26.74,16.45,16.45,16.45,,4.15,3.89,22.33,14.14,15.54,0.0,,1.0,15.35,0.01,-6.33,2
acec3c90-8ef0-46fb-a2c1-a7f03f55f6f9,Fidelity Advisor Simplicity RMD 2020 Fund Class I,Fidelity Investments,Large,5.0,4.0,0.61,0.87,10.46,0.62,7.55,13.36,66.84,0.01,0.01,0.2,0.14,1.11,0.21,14.61,1.08,0.01,0.72,1.1,7.08,13.67,1.68,6.84,1.58,2.42,0.45,5.38,21.37,44.38,1.9,12.43,6.23,0.47,13.94,7.32,7.32,7.32,5.81,1.82,2.7,19.07,8.93,12.49,0.03,12.27,3.0,6.57,0.01,-4.72,5
3d2722ad-2644-4c0c-9f5a-71d4d1a7fc02,State Street Target Retirement 2045 Fund Class I,State Street Global Advisors,Large,4.0,3.0,0.29,,0.0,0.87,10.53,,97.42,0.02,0.01,,,,-0.74,3.15,,0.01,,1.0,9.31,,2.08,5.73,0.35,4.39,,0.0,17.26,87.13,0.0,12.0,7.93,0.0,21.45,11.88,11.88,11.88,,1.97,3.74,18.21,,11.74,0.02,,2.0,9.92,0.01,-7.96,4
e6f56816-4b9f-43eb-a5b8-02bdb45f8102,Russell Investments LifePoints Moderate Strategy Fund Class C,Russell,Large,2.0,2.0,1.88,0.56,6.71,0.33,3.98,9.56,45.61,0.01,0.0,-0.99,-0.4,1.0,-1.08,29.44,0.74,0.01,0.43,0.69,6.78,11.32,3.59,6.39,5.61,8.33,0.23,2.68,20.15,18.72,9.38,9.99,6.62,5.63,7.65,5.24,5.24,5.24,3.71,1.44,0.17,14.45,6.25,8.21,1.29,10.03,6.0,5.53,0.01,-5.18,2
c42b99d9-ba5b-4c98-95dd-9ae059ab0e0f,Nuveen Core Plus Bond Fund Class C,Nuveen,Medium,3.0,5.0,1.52,0.43,5.23,0.24,2.81,7.76,43.36,0.01,0.0,-0.63,1.9,1.13,0.88,1.46,0.86,0.0,0.26,0.51,5.05,6.82,2.0,0.0,1.04,0.0,0.14,1.62,0.0,0.0,2.32,0.0,3.23,0.48,4.04,3.96,3.96,3.96,4.4,0.0,3.11,0.0,4.18,0.0,0.71,7.72,4.0,2.37,0.01,-2.65,3
0033c27c-bc00-470b-a474-9b2859faa6a8,Voya Index Solution Income Portfolio Class Z,Voya,Large,4.0,3.0,0.19,0.54,6.55,0.42,5.07,,73.29,0.01,0.0,0.48,1.01,1.27,-0.3,3.37,0.56,0.01,0.78,0.97,5.32,,2.18,5.35,2.13,6.67,0.35,4.14,16.45,29.97,2.07,11.31,5.1,0.19,9.54,5.61,5.61,5.61,,2.16,3.78,17.77,4.73,12.91,0.29,,1.0,4.79,0.01,-2.83,3
933f712e-5e2d-4f0f-b115-298c457b2e5d,MassMutual Select Diversified Value Fund Class R4,MassMutual,Large,4.0,3.0,1.02,1.18,14.09,0.93,11.01,,0.0,0.01,0.01,-3.49,-2.26,1.01,-2.31,1.97,1.05,0.01,0.59,0.86,12.9,,1.83,10.05,0.0,0.82,0.65,7.37,26.65,96.78,0.0,5.3,14.81,0.0,18.56,11.02,11.02,11.02,,1.96,3.84,15.47,13.6,13.81,0.0,,2.0,10.01,0.01,-8.53,4
892f73c2-71a1-42d6-8d63-7bc660b6435c,AQR International Multi-Style Fund Class I,AQR Funds,Large,2.0,3.0,0.6,,0.0,0.57,6.45,,0.0,0.01,0.01,-0.83,,,-1.42,0.55,,0.01,0.12,0.51,-3.97,,3.39,10.08,0.0,3.36,0.19,1.57,19.55,95.27,0.0,14.26,0.79,0.0,24.96,11.83,11.83,11.83,-6.85,1.4,-3.44,7.18,,13.17,4.19,,3.0,6.62,0.01,-14.73,2
bc31971e-21ef-49ab-94ff-52cfd3293baa,Great-West SecureFoundation Lifetime 2025 Fund Class L,Great-West Funds,Large,2.0,2.0,0.86,,0.0,0.54,6.42,11.82,73.18,0.01,0.01,-0.31,,,-1.33,0.5,,0.01,0.64,0.85,7.15,,2.43,5.74,3.33,4.21,0.41,4.79,17.63,63.43,0.0,12.55,6.73,0.0,12.45,7.76,7.76,7.76,5.53,1.88,2.66,18.49,,11.24,0.16,,2.0,7.51,0.01,-5.55,3
d7930c6b-8fcb-4375-a3ee-a784165b51f5,Western Asset Inflation Indexed Plus Bond Fund Class IS,Legg Mason,Large,4.0,3.0,0.27,0.29,3.38,0.14,1.62,6.85,91.99,0.01,0.0,-1.34,-1.01,0.68,-0.34,1.1,1.21,0.0,0.18,0.12,2.61,5.72,2.37,0.0,0.0,0.0,0.12,1.37,0.0,0.0,0.0,0.0,4.59,0.0,3.93,3.86,3.86,3.86,2.98,0.0,2.52,0.0,4.35,0.0,0.0,5.94,3.0,1.65,0.01,-2.23,4
21364ebc-fff6-4b49-80a1-e608ce91246e,T. Rowe Price Asia Opportunities Fund Advisor Class,T. Rowe Price,Large,5.0,3.0,1.25,,0.0,1.22,14.64,,0.0,0.01,0.01,,,,6.53,3.54,,0.01,,1.0,4.51,,0.54,2.18,0.0,2.37,,0.0,19.78,94.22,0.0,21.08,2.62,0.0,43.07,13.76,13.76,13.76,,2.8,0.15,26.61,,4.35,2.24,,2.0,10.51,0.01,-11.26,5
6c7aa2a5-4d33-4633-af7b-4a1707b86602,Hennessy Gas Utility Fund Institutional Class,Hennessy,Large,4.0,3.0,0.65,1.19,14.41,0.72,8.46,,0.0,0.0,0.01,2.71,7.13,1.17,2.92,0.56,0.56,0.01,0.53,0.72,,,2.52,26.29,0.0,0.0,0.56,6.32,0.0,99.44,0.0,0.0,,0.0,,14.17,14.17,14.17,,1.9,18.27,0.0,11.72,0.0,0.0,,1.0,9.39,0.0,-3.15,4
510b4ba3-5ee8-4227-993c-490a5bda68ec,BlackRock Credit Strategies Income Fund Institutional Shares,BlackRock,Medium,4.0,3.0,0.63,,0.0,0.44,5.4,9.77,9.93,0.01,0.0,2.66,,,3.85,10.5,,0.01,1.04,1.4,7.72,,4.61,0.0,0.21,8.15,0.32,3.91,0.0,0.14,25.64,25.71,7.52,3.43,6.61,5.05,5.05,5.05,2.47,2.05,4.16,0.0,,0.0,0.01,10.86,1.0,4.58,0.0,-1.08,4
883fd85f-fa10-4f83-8019-ce4bd2807e8d,Franklin New York Intermediate Tax-Free Income Fund Class R6,Franklin Templeton Investments,Large,3.0,4.0,0.52,0.31,3.7,0.13,1.47,,21.6,0.01,0.0,-0.82,-0.91,0.86,-1.06,0.93,0.98,0.0,0.66,0.07,,,2.77,0.0,66.55,0.0,0.22,2.67,0.0,0.0,0.0,0.0,,0.0,,2.41,2.41,2.41,,0.0,4.12,0.0,3.78,0.0,0.0,,,1.78,0.01,0.5,3
517d8d1f-d92f-4a5c-9d42-41afa83de67b,Hartford Schroders Emerging Markets Equity Fund Class A,Hartford Mutual Funds,Large,4.0,3.0,1.47,0.85,8.89,1.01,11.83,21.37,0.0,0.01,0.01,1.73,-0.3,0.53,3.07,1.36,1.09,0.01,0.3,0.81,10.22,13.21,0.9,12.63,0.0,0.6,0.43,4.18,28.43,98.64,0.0,11.16,8.47,0.0,40.54,10.42,10.42,10.42,-4.82,1.6,-9.17,29.28,18.55,0.25,0.0,19.26,6.0,9.11,0.01,-15.77,4
4cd3fbd1-57f4-48b2-837a-ff722d597acb,Crawford Dividend Opportunity Fund,Crawford,Small,5.0,1.0,1.05,,0.0,1.06,12.6,,0.0,0.01,0.01,-1.12,,,-0.67,1.59,,0.01,0.66,0.87,26.95,,1.05,1.36,0.0,6.16,0.79,8.95,19.61,98.41,0.0,11.84,20.78,0.0,13.94,10.54,10.54,10.54,5.99,2.19,3.09,25.64,,5.63,0.0,,2.0,10.17,0.01,-7.64,5
ad6cc8ac-3086-4196-9fd3-345d505eb893,Federated MDT Large Cap Growth Fund Class B Shares,Federated,Large,3.0,5.0,2.27,1.21,14.37,1.31,15.97,13.67,0.0,0.01,0.01,-1.65,-1.96,1.0,0.56,2.57,1.05,0.01,0.74,1.09,5.46,11.41,0.0,0.0,0.0,0.0,0.86,9.9,11.88,97.43,0.0,19.43,10.37,0.0,24.06,17.09,17.09,17.09,11.46,5.0,13.05,30.17,13.99,11.69,0.0,14.01,3.0,11.84,0.01,0.78,3
4c905308-df8b-4783-bee9-a922df5be56d,Wells Fargo Low Volatility U.S. Equity Fund Class A,Wells Fargo Funds,Large,0.0,0.0,0.74,,0.0,,0.0,,0.0,0.01,0.01,,,,,3.11,,0.01,,,,,1.52,0.7,0.0,8.35,,0.0,11.83,96.89,0.0,8.04,,0.0,12.26,12.1,12.1,12.1,,2.78,8.21,11.45,,6.06,0.0,,1.0,11.84,0.01,-5.33,0
e03c066b-72c2-49cb-9dd8-5799f5079d8a,Leland Thomson Reuters Venture Capital Index Fund Class C,Leland Funds,Large,5.0,5.0,2.51,,0.0,2.24,26.89,,0.0,0.01,0.01,,,,6.13,6.98,,0.01,,1.07,-2.62,,0.0,0.82,0.0,0.82,,0.0,8.94,91.21,0.0,5.47,3.23,0.0,50.18,27.74,27.74,27.74,,5.27,20.34,51.86,,14.96,1.81,,1.0,15.35,0.01,4.49,5
291260a9-f2b0-44d7-8222-bfa01a011204,Voya Index Solution 2030 Portfolio Class ADV,Voya,Large,3.0,3.0,0.89,,0.0,0.67,8.08,13.99,70.22,0.01,0.01,-0.64,,,-1.09,2.89,,0.01,0.62,0.92,6.84,,0.96,5.4,2.35,5.42,0.48,5.53,16.97,66.46,2.43,11.57,7.33,0.22,16.62,9.2,9.2,9.2,5.0,2.05,3.07,17.3,,12.8,0.27,,2.0,8.34,0.01,-6.6,3
3b5aea94-a918-4ae0-a41f-0ae71c8bcacd,BlackRock LifePath Dynamic 2030 Fund Investor A Shares,BlackRock,Large,3.0,3.0,0.94,0.86,10.19,0.74,8.96,12.74,49.11,0.01,0.01,-0.45,-1.39,0.96,-0.5,9.71,1.24,0.01,0.64,1.0,6.93,11.53,1.76,5.51,5.03,4.48,0.5,5.79,16.69,58.4,0.6,12.75,7.33,0.59,17.43,10.69,10.69,10.69,4.98,1.81,5.01,17.58,10.16,11.79,0.02,13.47,5.0,8.34,0.01,-5.69,3
17dfdd9d-9517-46fb-87e5-6b6f0cf6f21b,Dreyfus Unconstrained Bond Fund Class C,Dreyfus,Medium,2.0,4.0,1.65,0.34,3.99,0.11,1.26,10.31,23.11,0.0,0.0,-2.03,2.55,0.74,0.02,39.52,0.31,0.0,-0.52,0.01,-0.77,10.29,1.47,0.0,14.18,0.0,-0.11,-1.36,0.0,0.0,7.91,0.0,5.28,0.16,4.76,2.39,2.39,2.39,1.24,0.0,-4.24,0.0,4.78,0.0,0.0,5.44,5.0,3.71,0.0,-6.07,2
24b30755-d662-4fcd-bb30-c5a495a78bca,Fidelity Advisor Freedom 2060 Fund Class C,Fidelity Investments,Large,2.0,3.0,1.75,,0.0,0.81,9.7,,66.08,0.0,0.0,,,,-1.65,6.17,,0.0,,0.89,7.31,,1.04,6.6,0.6,2.62,,0.0,21.83,86.03,10.93,10.5,7.81,2.99,20.42,11.89,11.89,11.89,,2.01,2.33,20.08,,12.13,0.04,,2.0,4.94,0.01,-9.16,2
6be60111-5025-42f8-9ae4-d03c4fb46e80,Gotham Total Return Fund Institutional Class,Gotham,Large,5.0,4.0,3.12,,0.0,0.77,9.21,,0.0,0.01,0.0,,,,-0.84,10.91,,0.01,,0.84,11.24,,0.37,7.97,0.0,1.04,,0.0,6.8,89.09,0.0,14.88,2.34,0.0,18.93,5.08,5.08,5.08,,3.1,4.27,14.98,,16.96,0.0,,1.0,4.36,0.01,-1.71,5
fa360664-ec77-4e95-8b98-a41ff32402bb,MFS Research Fund Class A,MFS,Large,3.0,3.0,0.82,1.25,15.17,1.11,13.56,17.17,0.0,0.01,0.01,-0.63,-0.82,1.12,0.06,0.86,1.01,0.01,0.84,1.11,8.73,15.46,0.61,4.88,0.0,1.68,0.85,10.05,14.78,99.14,0.0,11.03,10.37,0.0,23.35,14.68,14.68,14.68,10.18,3.47,9.08,23.4,13.0,15.26,0.0,14.01,11.0,11.84,0.01,-4.47,4
8f66c969-0584-4f0c-801e-da9bc44d9f20,Auxier Focus Fund Class Investor,Auxier Funds,Large,2.0,1.0,0.98,0.94,11.3,0.8,9.49,8.73,0.0,0.01,0.01,-2.37,-1.1,1.04,-2.01,7.74,0.78,0.01,0.64,0.85,7.09,10.1,1.29,4.41,0.0,0.34,0.6,6.9,22.52,91.56,0.0,5.08,14.81,0.0,17.71,9.16,9.16,9.16,7.35,2.23,7.58,9.83,10.36,28.14,0.0,13.66,4.0,10.01,0.01,-4.06,3
198a259a-484f-45ff-ba08-e1ab5d060aa2,PGIM Jennison Equity Opportunity Fund- Class A,PGIM Funds (Prudential),Large,2.0,5.0,1.06,1.17,13.81,0.82,9.34,17.19,0.0,0.01,0.01,-6.04,-3.28,0.92,-5.35,4.82,1.11,0.01,0.4,0.64,15.18,16.74,0.45,7.52,0.0,1.37,0.52,5.44,13.01,95.18,0.0,11.54,10.37,0.0,15.95,12.16,12.16,12.16,7.84,1.79,-3.52,21.29,14.8,12.42,0.0,14.01,5.0,11.84,0.01,-13.76,2
b562de7b-462f-4236-ae38-9437e3433178,MM MSCI EAFE International Index Fund Class R4,MassMutual,Large,3.0,2.0,0.75,,0.0,0.6,6.89,,0.0,0.01,0.01,-0.62,,,-0.77,2.54,,0.01,0.14,0.58,0.71,,2.27,6.07,0.0,3.89,0.2,1.81,19.11,97.36,0.0,11.46,0.79,0.0,24.52,10.0,10.0,10.0,,1.42,-4.5,7.77,,11.4,0.01,,2.0,6.62,0.01,-14.04,3
a1e785f9-fe2e-4b49-899c-2c5c0aadf360,Guggenheim High Yield Fund Class C,Guggenheim Investments,Small,4.0,4.0,2.12,0.85,10.32,0.56,6.82,16.1,0.0,0.0,0.01,2.23,8.91,1.13,5.25,0.96,0.26,0.01,0.57,1.38,15.59,14.08,5.74,42.35,0.0,0.0,0.28,3.31,0.14,0.41,38.11,57.51,13.3,9.91,6.17,4.8,4.8,4.8,0.51,0.0,2.07,0.0,8.6,0.0,0.6,14.24,5.0,6.97,0.0,-3.95,4
696c1e09-7465-45ed-bf57-e4e072af1b95,Manning & Napier Pro-Blend Moderate Term Series Class L,Manning & Napier,Large,1.0,3.0,1.75,0.54,6.47,0.39,4.63,10.53,62.44,0.01,0.0,-2.28,-1.48,0.86,-1.51,4.62,0.84,0.01,0.25,0.66,2.5,,0.8,3.75,5.93,6.72,0.19,2.11,15.0,36.31,2.1,10.77,6.62,0.22,10.65,6.99,6.99,6.99,2.73,3.55,3.24,16.97,7.1,20.14,0.06,10.03,3.0,5.53,0.01,-4.26,1
8f60d503-9d75-47f2-9610-b9b53bbe1392,Highland Opportunistic Credit Fund Class A,Highland Funds,,5.0,5.0,1.25,0.83,9.38,1.25,15.71,,0.0,0.0,0.01,-0.23,11.81,0.68,13.69,30.28,-0.7,0.01,-0.08,1.54,30.37,,3.64,0.0,0.0,0.0,-0.02,-0.9,0.01,22.22,58.29,0.0,13.3,11.16,6.66,0.15,0.15,0.15,,0.0,-0.28,0.0,13.92,0.0,0.0,,1.0,6.97,0.0,3.98,5
cb6b9745-3c32-4a8b-b827-833a653727ed,Sterling Capital Equity Income Fund Institutional Shares,Sterling Capital Funds,Large,4.0,2.0,0.77,1.12,13.63,1.13,13.8,10.17,0.0,0.01,0.01,-0.93,0.79,1.18,0.86,2.19,0.8,0.01,0.77,1.11,15.64,16.34,1.99,8.5,0.0,4.1,0.79,9.17,12.53,97.81,0.0,13.75,14.81,0.0,20.96,10.2,10.2,10.2,4.16,3.01,13.01,18.43,11.01,23.97,0.0,13.66,3.0,10.01,0.01,-0.67,4
588354b1-53d2-4eb7-974a-35376445aefe,Fidelity Advisor Global Equity Income Fund Class M,Fidelity Investments,Large,3.0,2.0,1.7,,0.0,0.61,7.14,,0.0,0.01,0.01,3.13,,,0.75,2.83,,0.01,0.51,0.66,2.93,,0.99,7.33,0.0,0.0,0.47,5.35,18.41,97.17,0.0,6.21,5.54,0.0,20.97,12.28,12.28,12.28,5.46,2.31,3.24,18.94,,13.3,0.0,,1.0,9.96,0.01,-11.59,3
f10ebc05-bcbe-41b6-a549-acc517769e06,Fidelity Advisor Asset Manager 50% Fund Class A,Fidelity Investments,Large,4.0,4.0,0.96,0.77,9.27,0.56,6.74,11.05,58.76,0.01,0.0,-0.39,0.09,1.11,-0.96,10.47,0.96,0.01,0.63,0.91,6.07,13.25,1.43,5.43,0.67,4.6,0.4,4.71,17.08,49.95,3.3,11.57,6.62,0.35,13.76,7.94,7.94,7.94,5.18,2.03,2.3,20.62,7.9,12.76,3.83,10.03,4.0,5.53,0.01,-5.7,4
4c0f505a-859e-44f8-a429-19c63def8637,Alger Emerging Markets Fund Class Y,Alger,Large,3.0,3.0,0.95,,0.0,0.7,7.72,,0.0,0.01,0.01,-0.23,,,-0.73,2.34,,0.01,0.16,0.52,,,2.71,8.27,0.0,0.56,0.27,2.14,28.04,97.66,0.0,14.07,8.47,0.0,39.49,10.64,10.64,10.64,,1.88,-14.12,20.76,,5.09,0.0,,1.0,9.11,0.01,-21.41,3
0e9d2e1a-f95f-45ed-8ace-883bd14e2bbf,WPG Partners Small/Micro Cap Value Fund,Boston Partners,Small,1.0,4.0,1.1,1.01,10.97,0.45,3.92,22.88,0.0,0.01,0.01,-13.14,-7.02,0.64,-12.05,4.94,1.22,0.01,-0.04,0.23,19.63,26.09,0.32,7.27,0.0,11.61,0.01,-1.29,25.98,95.06,0.0,8.8,25.99,0.0,5.68,14.73,14.73,14.73,-3.62,1.21,-2.3,9.85,18.09,1.61,0.0,26.17,16.0,8.3,0.01,-21.77,1
47fb5963-62fe-46ae-8899-b4914ea8298b,Counterpoint Tactical Equity Fund Class A,Counterpoint Mutual Funds,Medium,2.0,3.0,2.85,,0.0,0.28,3.07,,0.0,0.01,0.0,,,,-1.4,33.46,,0.01,,0.24,-3.59,,0.0,8.46,0.0,2.44,,0.0,9.24,58.08,0.0,18.63,2.34,0.0,13.9,-6.08,-6.08,-6.08,,1.69,-9.69,19.85,,15.89,1.61,,2.0,4.36,0.01,-3.46,2
dbd34e1d-0355-49e7-9082-ecd72f5b78df,Wells Fargo Asia Pacific Fund - Class Inst,Wells Fargo Funds,Large,3.0,3.0,1.25,0.92,10.32,0.65,7.4,24.87,0.0,0.01,0.01,2.82,2.2,0.69,-0.22,2.96,0.9,0.01,0.4,0.56,2.14,,1.06,3.23,0.0,5.09,0.5,5.27,22.73,96.07,0.0,16.06,3.76,0.0,36.23,9.42,9.42,9.42,4.41,1.3,-11.64,22.08,15.26,3.58,0.97,16.57,3.0,9.19,0.01,-18.13,3
f408e745-7383-485f-a681-6517ec105586,John Hancock Government Income Fund Class B,John Hancock,Medium,2.0,3.0,1.77,0.16,1.84,0.0,-0.06,3.69,93.39,0.01,0.0,-1.7,-1.37,0.56,-2.03,3.24,0.84,0.0,-0.01,-0.46,0.03,4.94,1.68,0.0,0.26,0.0,0.07,0.75,0.0,0.0,0.0,0.0,0.89,0.31,0.74,1.73,1.73,1.73,3.46,0.0,2.5,0.0,2.52,0.0,0.0,5.66,5.0,0.98,0.01,-0.64,2
